placeid,placename,uhitmin,uhitmax,uhitavg
25673,Brownsville,0.6553067460358939,0.3546401925536493,0.5049734692947716
954,Phoenix,0.35579924847891675,-0.05632761148666532,0.14973581849612927
1979,Los Angeles,0.40526320615512823,-0.009855056778729221,0.1977040746882004
3517,Colorado Springs,0.22936172075550054,0.009454550388831251,0.11940813557216501
10176,Lexington,0.7469856827756605,0.8951421090307186,0.821063895903194
1986,San Jose,-0.14053040550810358,0.43050910530232755,0.14498934989711287
455,Huntsville,1.5195894917084036,0.4570045774655256,0.9882970345869637
19912,Akron,0.20534287626008485,0.23468573794871972,0.22001430710440317
16861,New York,1.2782818431655762,1.451707506765139,1.3649946749653594
25568,Amarillo,1.7625492444503674,1.3772338256051952,1.5698915350277751
1006,Tucson,0.857891046787401,1.1422024523703094,1.0000467495788463
6648,Chicago,nan,nan,nan
