placeid,placename,uhitmin,uhitmax,uhitavg
,Tallahassee,no rural,no rural,no rural
25498,Austin,0.46567442962225414,1.1931204185453879,0.82644340085240064
10140,Louisville,4.3721199967086495,-0.13149454694458457,2.1401644180093413
,Laredo,no rural,no rural,no rural
19875,Toledo,2.6627432085939367,0.77078342226705843,1.7226412455207822
7077,Rockford,nan,nan,nan
20903,Oklahoma City,1.6285053598760086,0.0150904312563938,0.8226714776012386
1963,Oxnard,1.3785946739071684,-6.8482626202439461,-2.7191049356608623
20402,Tulsa,1.1680444588805741,2.662962683721827,1.9011669823749755
4533,Jacksonville,1.5275350636115959,0.099668067359195339,0.81085256764970381
25673,Brownsville,-0.5532263777336851,1.7862997773414135,0.61892355928488596
954,Phoenix,4.8967603909992024,2.6918562827369614,3.7924969091857803
1979,Los Angeles,1.2583436630243121,-2.3373681898075178,-0.54691990366667087
3517,Colorado Springs,nan,nan,nan
10176,Lexington,0.80691591017677733,1.3570831342570486,1.0819995222169141
1986,San Jose,0.17782510262367665,-4.0002341025335868,-1.9186858504268514
455,Huntsville,nan,nan,nan
19912,Akron,1.8119086247690113,0.36780252871237734,1.088133338575338
16861,New York,4.025229103311581,1.9670308079363992,3.0007662579540479
25568,Amarillo,nan,nan,nan
1006,Tucson,6.8392433188667479,8.1985132564804513,7.268237119516149
6648,Chicago,1.740622255317728,0.89381032720880715,1.3176197699254701
