placeid,placename,uhitmin,uhitmax,uhitavg
4504,Tallahassee,0.37536828204710915,-0.0479185113067615,0.1637248853701827
25498,Austin,0.7694104294037523,0.5396482700209475,0.6545293497123623
10140,Louisville,0.6882689985949995,-0.16224107809142652,0.2630139602517687
25505,Laredo,0.700211639687808,-0.22741193824316852,0.23639985072234637
19875,Toledo,0.23172920216485338,0.06464000303022388,0.14818460259753508
7077,Rockford,0.3976864959926161,0.3953678036153008,0.396527149803962
20903,Oklahoma City,0.3976864959926161,0.3953678036153008,0.396527149803962
1963,Oxnard,0.12693801333722732,-0.06413010735198554,0.031403952992626216
20402,Tulsa,0.16465299925386745,-0.2125673216095052,-0.02395716117782598
4533,Jacksonville,0.6326433926587143,-0.10098724062164521,0.26582807601855407
954,Phoenix,0.1560528027987793,-0.08976618465703012,0.03314330907086571
